0,TOTAL TAT11002 Spray Gun -Industrial فرد رش دهان صناعي ثقيل,19.00 ,27.00 
0,TOTAL TAT10401 SPRAY GUN 400ml فرد رش دهان مقلوب,11.00 ,15.00 
0,Total TAT10402 Air spray gun فرد رش دهان مقلوب,11.70 ,15.00 
0,TOTAL TAT10601 HVLP Spray gun 600cc فرد رش دهان,15.50 ,21.50 
0,Total TAT10605  Spray gun فرد دهان مقلوب ثقيل جدا لدهان البودي,40.00 ,58.00 
0,TOTAL TAT11601 Air tire inflating gun فرد عيار مع ساعة,7.15 ,9.55 
0,Total TAT10121 Air ratchet wrench طرطيقة شد هواء 1/2 انش,35.00 ,55.00 
0,"TOTAL TAT40122 Air impact wrench درل بناشر هواء 1/2""",48.50 ,60.00 
0,"TOTAL TAT40341 Air impact wrench درل بناشر هواء 3/4""",88.00 ,135.00 
0,"Total TAT41125 Air impact wrench set 1/2"" درل بناشر",39.00 ,55.00 
0,"TOTAL TAT40111  Air impact wrench درل بناشر هواء ""1",160.00 ,205.00 
0,TOTAL THHISD0146L 1”DR. Impact Socket  بوكس 46 ملم,10.50 ,13.50 
0,"TOTAL TAT91501 Air sander 6"" حفافة هواء دائري",40.00 ,62.00 
0,"Total TAT91512 Air sander 6"" حفافة هواء",39.00 ,55.00 
0,TOTAL TAT8641 Air concrete nailer 18-64mm فرد مسامير باطون,40.00 ,51.00 
0,Total TAT83301 Brad nailerفرد مسامير هواء,17.50 ,25.00 
0,TOTAL TAC918253 Concrete nail 25mm مسامير باطون,3.00 ,4.50 
0,TOTAL TAC918383 Concrete nail 38mm مسامير باطون,3.00 ,4.50 
0,Total TAC918503 Concrete nail 50mm مسمار باطون 5 سم,4.95 ,6.75 
0,Total TAC918201 Brad nail 20mm مسامير,2.30 ,3.40 
0,Total TAC918251 Brad nail 25mm مسامير,2.60 ,3.75 
0,Total TAC918252 Crown staple 25mm كلبس هواء تنجيد,3.00 ,4.15 
0,Total TAC918301 Brad nail 30mm مسامير,3.00 ,4.15 
0,Total TAC918501 Brad nail 50mm مسامير,5.00 ,6.50 
0,Total TAC918352 Crown staple كلبس فرد هواء 3.5 سم,4.00 ,5.00 
0,Total TAC918381 Brad nail 38mm مسامير,3.50 ,4.75 
0,Total THT39101 Staples 10mm كلبس,0.55 ,0.90 
0,TOTAL TAT81501 2 IN 1 combo brad nailerفرد تنجيد هواء مسمار وكلبس,28.50 ,40.00 
0,TOTAL TAT83501 Brad nailer فرد مسامير هواء,27.00 ,37.00 
0,TOTAL THT11101 Air hose 10M بربيش هواء حلزوني,6.00 ,8.00 
0,TOTAL THT11151 AIR HOSE 15mبربيش هواء حلزوني,7.50 ,10.00 
0,Total TMPP4501 Hand pump 80 PSI منفاخ يدوي عادي,6.50 ,9.00 
0,Total TMPP4501 Hand pump 160 PSI منفاخ يدوي ثقيل,8.00 ,11.00 
0,Total TMPP5511 Foot pump منفاخ رجل,8.50 ,12.00 
0,مكانس صناعية وأجهزة منزلية,,
0,TOTAL TVCRG30261 Robotic vacuum cleaner(Gyroscope style),,169.00 
0,Total TVCH14111 Cordless vacuum cleaner 22.2V مكنسة شحن منزلية,80.00 ,100.00 
0,Total TVLI2006 Lithium-Ion  vacuum cleaner مكنسة شحن مع بطارية وشاحن 20 فولت,90.00 ,120.00 
0,Total TVC20258 Vacuum cleaner مكنسة 2000 واط,73.00 ,90.00 
0,Total TVC14122 Vacuum cleaner 800W 12L مكنسة صناعي,53.00 ,88.00 
0,TOTAL TVC14301 Vacuum cleaner 1400W 30L  مكنسة صناعي 1 ماتور,99.00 ,145.00 
0,Total TVC24751 Vacuum cleaner هوفر صناعي 2 ماتور 2400 واط 75 لتر,248.00 ,365.00 
0,Total TESA41802 Body Scale ميزان اشخاص 180 كغم,10.50 ,15.00 
0,شواكيش ازاميل,,
0,Total THT711006 Machinist hammer شاكوش يد فيبر 100 غم,1.50 ,2.00 
0,TOTAL THT712006 Machinist hammer 200g  شاكوش يد فيبر,1.65 ,2.25 
0,TOTAL THT713006 Machinist hammer 300g  شاكوش يد فيبر,2.05 ,2.60 
0,TOTAL THT715006 Machinist hammer 500g شاكوش يد فيبر,2.45 ,3.40 
0,TOTAL THT7110006 Machinist hammer 1000g شاكوش يد فيبر,3.80 ,5.00 
0,TOTAL THT7115006 THT7115006 Machinist hammer 1500g شاكوش يد فيبر,4.95 ,6.25 
0,TOTAL THT7120006 THT7120006 Machinist hammer 2000g شاكوش يد فيبر,5.80 ,8.50 
0,TOTAL THT7215006 THT7215006 Stoning hammer 1500g شاكوش يد فيبر,4.65 ,6.20 
0,TOTAL THT7220006 Stoning hammer 2000g شاكوش يد فيبر,5.45 ,8.50 
0,Total THT79036 Sledge hammer 3LB شاكوش سداسي,5.50 ,7.30 
0,Total THT79046 Sledge hammer شاكوش 2 كيلو سداسي دبل,6.60 ,9.00 
0,TOTAL THT720416 STONE HAMMER 4Kg مهدة 4 كيلو,13.20 ,18.00 
0,TOTAL THT720516 STONE HAMMER 5Kg مهدة 5 كيلو مربعة,15.00 ,20.00 
0,TOTAL THT720516 STONE HAMMER 10LB  مهده,15.00 ,20.00 
0,Total THTS7308 Claw hammer 220g شاكوش خلع,2.20 ,3.20 
0,TOTAL THT7386 Claw hammer 220g شاكوش خلع يد فيبر,2.35 ,3.40 
0,TOTAL THT73166 Claw hammer450g شاكوش خلع يد فيبر,2.90 ,4.00 
0,Total THT73206 Claw hammer 20oz شاكوش خلع,2.90 ,4.00 
0,Total Mini Claw hammer شاكوش خلع صغير,1.95 ,2.75 
0,Total THT73227 British Type Claw hammer,2.90 ,4.00 
0,TOTAL THT7143166 Claw hammer 450g شاكوش خلع يد حديد,7.70 ,10.00 
0,Total THT7143206 Claw hammer 560g شاكوش خلع يد حديد,8.50 ,12.00 
0,Total THT74246 Ball pein hammer 24oz شاكوش جل 24 اونص,3.50 ,5.00 
0,Total THCHIT7006 French type claw hammer（Converse handle) شاكوش طوبار يد فيبر,4.25 ,5.70 
0,TOTAL THT76816 Rubber hammer 220g شاكوش مطاط,1.80 ,2.55 
0,TOTAL THT761616 Rubber hammer 450g شاكوش مطاط,2.30 ,3.15 
0,TOTAL THT761636 Rubber hammer 450g شاكوش مطاط,3.45 ,4.70 
0,TOTAL THT79021 Dead Blow Mallet شاكوش حبيبات,6.00 ,8.50 
0,TOTAL THT4166 Wood chisel 6mm*140mm سنسيل خشب,1.95 ,2.70 
0,TOTAL THT4196 Wood chisel 9mm*140mm سنسيل خشب,1.95 ,2.70 
0,TOTAL THT41126 Wood chisel 12mm*140mm سنسيل خشب,2.20 ,2.95 
0,TOTAL THT41146 Wood chisel 14mm*140mm سنسيل خشب,2.20 ,2.95 
0,TOTAL THT41166 Wood chisel 16*140mm سنسيل خشب,2.20 ,2.95 
0,TOTAL THT41196 Wood chisel 19*140mm سنسيل خشب,2.20 ,2.95 
0,TOTAL THT41226 Wood chisel 22*140mm سنسيل خشب,2.20 ,2.95 
0,TOTAL THT41256 Wood chisel 25*140mm سنسيل خشب,2.30 ,3.10 
0,TOTAL THT41K0401 4 Pcs wood chisel set طقم سنسيل خشب,8.25 ,11.25 
0,"TOTAL THT91586 Flat Wood File مبرد خشب مبسط ""8",1.65 ,2.25 
0,"TOTAL THT91886 Square Steel File مبرد حديد مربع ""8",1.65 ,2.25 
0,"TOTAL THT91786 Round Wood File مبرد خشب مبروم ""8",1.65 ,2.25 
0,"TOTAL THT91686 Half round wood file مبرد خشب نصف دائرة ""8",1.65 ,2.25 
0,"TOTAL THT91486 Triangle Steel File مبرد حديد مثلث ""8",1.65 ,2.25 
0,"TOTAL THT91386 Round Steel file مبرد حديد مبروم ""8",1.65 ,2.25 
0,"TOTAL THT91186 Flat steel file مبرد حديد مبسط ""8",1.65 ,2.25 
0,"TOTAL THT91286 Half round wood file مبرد حديد نصف دائرة ""8",1.90 ,2.70 
0,TOTAL THT918516 5pcs steel file set/8” طقم مبارد حديد,8.50 ,11.25 
0,TOTAL THT918326 3pcs wood file set/8” طقم مبارد خشب,4.95 ,6.20 
0,TOTAL THT91462 6pcs file set طقم مبارد حديد,2.15 ,2.80 
0,TOTAL THT9391 Planer فارة يدوية,3.30 ,5.00 
0,Total TAC618202 طقم شفرات فارة,4.00 ,6.00 
0,TOTAL THT4221226 Concrete chisel ازميل بوز 30سم,1.95 ,2.80 
0,TOTAL THT4211026 Cold chisel ازميل مبسط 25 سم,1.65 ,2.35 
0,TOTAL THT4221026 Concrete chisel ازميل مدبب 25 سم,1.65 ,2.35 
0,TOTAL THT4211226COLD CHISEL 305mm ازميل مبسط 30 سم,2.20 ,3.20 
0,TOTAL THT4421216 Concrete chisel 16mm ازميل بوز 30سم,2.95 ,3.95 
0,Total THT4411216 Cold chisel ازميل مبسط 30 سم 16 ملم,2.75 ,3.95 
0,TOTAL THT4421219 Concrete chisel  ازميل بوز 30سم,2.95 ,4.40 
0,"TOTAL THT4211216 ازميل مبسط ثقيل ""12 بولاد 30 سم",5.85 ,8.50 
0,"TOTAL THT4221216 ازميل بوز ""12 بولاد 30 سم",6.25 ,9.00 
0,"TOTAL THT431242 Wrecking Bar 12"" عتلة",3.10 ,4.50 
0,"TOTAL THT431242 Wrecking Bar 24"" عتلة",6.05 ,8.65 
0,"Total THT431362 Wrecking Bar 36"" عتلة",8.00 ,12.00 
0,أدوات ومعدات زراعية,,
0,Total TP541141 Mist duster ماكنة رش مبيدات 14 لتر تعمل على البنزين,85.00 ,125.00 
0,Total TB543201 Gasoline blower بلور هواء على الظهر يعمل على البنزين لتظيف الساحات والحدائق,115.00 ,160.00 
0,"TOTAL TG945185 Gasoline chain saw 18""منشار شجر بنزين",77.00 ,101.00 
0,"TOTAL TG5451811 Gasoline chain saw 18""منشار شجر بنزين",76.00 ,105.00 
0,TOTAL TGTSC185 Saw chainجنزير منشار شجر,11.55 ,15.75 
0,"Total TGTSC51801 18"" Saw chain for TG5451811 جنزير منشار شجر",11.55 ,15.75 
0,"Total TG5261011 Gasoline chain saw منشار شجر بنزين 10""",62.00 ,86.00 
0,"Total TGTSC51001 Saw chain 10"" جنزير منشار شجر",8.00 ,10.00 
0,"Total TGTSC51201 Saw chain جنزير منشار شجر 12"" أنش",7.50 ,10.00 
0,"Total TG5602411 Gasoline chain saw منشار شجر بنزين 24""",116.00 ,170.00 
0,"Total TGTSC52401  Saw chain 24"" جنزير منشار شجر",14.00 ,20.00 
0,"Total TGTSB52401 Chain saw bar نسلة منشار شجر 24""",15.00 ,20.00 
0,"Total TGTSB51001 Chain saw bar 10"" نسلة منشار شجر",9.00 ,12.00 
0,"TOTAL TGTCSB185 Chain saw bar 18"" سكين منشار",17.60 ,22.50 
0,"Total TGTSB51801 Chain saw bar سكين منشار ""18",8.80 ,13.50 
0,TOTAL TGC5001 Gasoline cultivator محراث,340.00 ,450.00 
0,TOTAL TGTLS2541 Line spool for TP445441 حبل,8.80 ,13.50 
0,TOTAL TGTLS2545 Line spool   for TP5434421,8.80 ,13.50 
0,TOTAL TGTBCB91 Bush cutter blade for TP445441 نسلة,6.60 ,11.25 
0,TOTAL TGTBCB95 Bush cutter blade for TP5434421  نسلة,6.60 ,11.25 
0,TOTAL THT786006 Axe 600g بلطة,4.00 ,5.65 
0,TOTAL THT788006 Axe 800g بلطة,5.20 ,7.30 
0,TOTAL THT7810006 Axe 1000g بلطة يد فيبر,6.05 ,8.50 
0,TOTAL THT798016 Axe 1000g بلطة يد فيبر,6.00 ,9.85 
0,TOTAL THT7812506 Axe 1250g بلطة يد فيبر,9.35 ,12.40 
0,TOTAL THT51082  POCKET KNIFE 198mm سكين تطعيم اعوج,2.30 ,3.30 
0,TOTALTHT51081  POCKET KNIFE 198mm سكين تطعيم مستقيم,2.30 ,3.30 
0,Total THT51886 Hook knife سكين زراعي وكوبل معكوف,1.95 ,3.00 
0,"Total THT0201 Pruning shear 8"" مقص شجر عرض خاص",2.30 ,3.50 
0,TOTAL THT15308 PRUNING SHEAR 20cm مقص شجر ثقيل,4.40 ,5.75 
0,TOTAL THT0109 PRUNING SHEAR 20cm مقص شجر,2.20 ,3.40 
0,Total THT0601 Pruning Shear 22cm مقص شجر سوبر ثقيل,4.00 ,6.50 
0,Total THTGS60340 Grass Shear مقص عشب دوار,4.35 ,6.00 
0,Total THEPS25281 Extendable pole saw & pruner منشار ومقص اغصان تلسكوب,16.50 ,28.00 
0,"TOTAL FOLDING SAW 18cm منشار شجر طوي 7""",3.50 ,5.00 
0,"Total THFSW18026 Folding saw منشار طوي ""7",2.50 ,3.50 
0,Total THT51133026 Pruning saw منشار شجر 33 سم,3.40 ,5.00 
0,TOTAL THT5113306 Pruning saw منشار ثقيل جدا مع مكان للعصا,4.85 ,6.00 
0,"Total THT51130026 Pruning saw منشار شجر ""12",3.25 ,4.35 
0,TOTAL THT5113006 PRUNING SAW 30cm منشار شجر 300 ملم sk5,4.50 ,6.00 
0,"TOTAL THT59241 BOW SAW 61cm منشار شجر قوسي ""24",3.50 ,5.35 
0,Total THT1516001 Hedge shear مقص سياج,6.35 ,8.50 
0,Total THT1516201 Hedge shear مقص سياج عرض خاص,4.95 ,7.50 
0,TOTAL THT1516301 HEDGE SHEAR 55cm مقص سياج,6.75 ,10.00 
0,Total THTS1516306 Telescopic hedge shear منشار سياج تلسكوب,10.00 ,14.00 
0,"TOTAL THT1527401 LOPPER 76cm مقص اغصان 30""",8.60 ,12.00 
0,Total THTS1527406 Telescopic lopper مقص اغصان عصا تلسكوب,11.50 ,15.00 
0,Total THHCQ9206 2-Zone digital water timer تايمر زرعي يومي اسبوعي مخرجين,55.00 ,70.00 
0,TOTAL TGT616151 Electric lawn mower 1600W ماكنة قص نجيل 38سم,94.00 ,141.00 
0,TOTAL TGT141181 Gasoline lawn mower ماكنة قص عشب بنزين,176.00 ,240.00 
0,Total TLMLI2014 Lithium-ion lawn mower جزازة عشب شحن 40 فولت بدون بطارية وشاحن,85.00 ,120.00 
0,Total TP5434421 Gasoline grass trimmer and bush cutter,77.00 ,135.00 
0,Total TGTLI20301 Lithium-ion grass trimmer مقص عشب شحن 20 فولت مع بطارية 2 أمبير وشاحن,55.00 ,70.00 
0,Total TSTLI200285 Lithium string trimmer and brush cutter ماكنة قص حواف العشب 40 فولت مع 2 بطارية 4 امبير وشاحن مجوز بدون فحمات,165.00 ,225.00 
0,Total TMT55211 Multi-tools  ماكنة قص وتقليم شحن 20 فولت,160.00 ,250.00 
0,Total TGSLI201286 Lithium-ion chain saw منشار شجر شحن 12 انش بدون فحمات مع 2 بطارية 4 امبير وشاحن,125.00 ,160.00 
0,"Lithium‑Ion chain saw 20V 12"" منشار جنزير شحن بدون بطارية",88.00 ,118.00 
0,Total TGSLI20128 Lithium-ion chain saw منشار شجر شحن 20 فولت 12 انش بدون بطارية وشاحن,95.00 ,130.00 
0,"Total TGTSC51202  Saw chain جنزير منشار شجر ""12",8.80 ,13.50 
0,"Total TGTSB51202 Chain saw bar سكين منشار شجر ""12",11.00 ,17.00 
0,Total TSSLI2001 Lithium-Ion gauge straight shear 20V مقص تقليم زراعي شحن,105.00 ,140.00 
0,Total TGTLI20018 Lithium-Ion grass trimmer 20v ماكنة قص حواف للعشب بدون بطارية وشاحن,33.00 ,50.00 
0,Total TSTLI20018 Lithium String Trimmer And Brush Cutter 40V  ماكنة قص حواف العشب بدون بطارية وشاحن,85.00 ,118.00 
0,Total THTLI20461 Lithium-ion hedge trimmer مقص سياج مع بطارية وشاحن 20 فولت عرض خاص,60.00 ,84.00 
0,TOTAL THTLI2001 Lithium-Ion hedge trimmer 20V منشار قص سياج شحن بدون بطارية,39.60 ,58.00 
0,"Total THTLI20018 Lithium-Ion hedge trimmer 18"" منشار سياج شحن بدون بطارية وشاحن",39.60 ,58.00 
0,Total TSTLI2001 Lithium-Ion  Garden shear جزازة عشب شحن 20 فولت بدون بطارية وشاحن,28.00 ,36.00 
0,Total TGSLI20683 Lithium-Ion Mini Chain saw منشار تقليم شجر شحن 20 فولت مع بطارتين وشاحن,110.00 ,145.00 
0,Total TABLI20428 Lithium-Ion blower بلور زراعي شحن 20 فولت بدون بطارية وشاحن,45.00 ,65.00 
0,TOTAL TABLI2002 Lithium-Ion  blower20V بلور شحن زراعي بدون بطارية,46.00 ,61.00 
0,Total TABLI2003 Lithium-ion aspirator blower بلور زراعي 40 فولت سحب ونفخ بدون بطارية وشاحن,55.00 ,57.00 
0,TOTAL THWS010301 Plastic Trigger Nozzle فرد رش ماء,2.50 ,3.40 
0,TOTAL THWS010901 Plastic Trigger Nozzle فرد رش ماء,2.50 ,3.40 
0,Total THZATN1031 Metal trigger nozzle فرد رش ماء راسية حديد 3 حركات,7.00 ,9.00 
0,Total THZATN1101  Metal Trigger Nozzle فرد رش حديقة معدني,6.50 ,10.00 
0,Total THHC1202 Plastic Hose Connector موزع مع محبس كوبلينج,2.20 ,3.40 
0,طقم كوبلينج زراعي 3 قطع TOTAL THWS030301,1.65 ,2.25 
0,"Total THHCS01122 Plastic Hose Connector كوبلينج بربيش 1/2""",0.70 ,1.10 
0,Tota THHCS63401 Plastic Hose Connector كوبلينج بربيش 3/4,0.80 ,1.20 
0,Total THPS23602 Plastic 3 Arm Rotatory Sprinkler نافورة رش ثلاثية,2.50 ,3.50 
0,Total THHCS05122 5 Piece Twist Nozzle set طقم كوبلينج زراعي 5 قطع مع رشاش مستقيم,2.20 ,3.95 
0,Total THFTT858 Trowel كفكير زراعي,1.80 ,2.60 
0,Total THFTT858 Garden rake مشط زراعي صغير,1.80 ,2.60 
0,Total THFTT858 Garden rake منكاش يدوي,2.00 ,3.00 
0,Total THSPP3051 Pressure sprayer طرمبة رش 5 لتر,8.00 ,13.50 
0,Total THSPP4161 Knapsack sprayer طرمبة رش 16 لتر,18.00 ,25.00 
0,Total TSPLI1211 12V Lithium Battery Sprayer طرمبة رش زراعي شحن مع بطارية وشاحن,65.00 ,80.00 
0,ملازم ومرابط,,
0,"Total THT13136 G clamp 3"" مربط",3.30 ,4.60 
0,"TOTALTHT13141  G CLAMP 4"" مربط",3.40 ,4.90 
0,"TOTAL THT13151 G clamp 5"" مربط",4.40 ,5.60 
0,TOTAL THT13161 G clamp مربط,5.50 ,7.55 
0,TOTAL THT1320501 F clamp 50x150mm مربط نجارين,2.20 ,3.10 
0,TOTAL THT1320502 F clamp 50x200mm مربط نجارين,2.50 ,3.25 
0,TOTAL THT1320503 F clamp 50x250mm مربط نجارين,2.50 ,3.65 
0,TOTAL THT1320801 F clamp 80x300mm مربط نجارين,4.30 ,5.40 
0,Total THT1321201 F clamp 120x300mm مربط نجارين,7.25 ,11.00 
0,Total THT1321202 F clamp 120x400mm مرابط نجارين,7.60 ,12.50 
0,TOTAL THT1321203 F clamp مربط نجارين 120X500mm,8.25 ,11.80 
0,TOTAL THT1321204 F clamp مربط نجارين 120X800mm,9.75 ,13.50 
0,Total THT1321402 F clamp 140x1200mm مرابط نجارين,19.25 ,28.00 
0,Total THT1321401 F clamp 140x1000mm مربط نجارين,16.50 ,22.50 
0,"Total THT1340601 Quick bar clamps 6"" مربط نجارين اتوماتيك",2.50 ,3.65 
0,"Total THT1340602  Quick bar clamps 12"" مربط نجارين اتوماتيك",3.00 ,4.50 
0,"Total THT1340603 Quick bar clamps 18"" مربط نجارين اتوماتيك",3.50 ,5.65 
0,"Total THT1346802 Quick bar clamps 24"" مربط اتوماتيك",9.75 ,13.00 
0,"Total THT1346803 Quick bar clamp 36"" مربط نجاريت اتوماتيك",11.75 ,16.00 
0,"TOTAL THT13342 Spring clamp 4"" ملقط نجارين",0.55 ,1.15 
0,"TOTAL THT13362 Spring clamp 6"" ملقط نجارين",0.90 ,1.70 
0,TOTAL THT6126 Bench vice 60mm ملزمة عصغورة طاولة,8.10 ,12.50 
0,"TOTAL THT6146 Bench vice 4"" ملزمة متحركة بولاد",27.50 ,39.00 
0,"TOTAL THT6166 Bench vice 6"" ملزمة متحركة بولاد",38.50 ,51.00 
0,"TOTAL THT6186 Bench vice ملزمة متحركة ""8 بولاد",77.00 ,107.00 
0,زراديات وقطاعات ومقصات,,
0,"TOTAL THT114041 4Pcs circlip pliers set 7"" طقم زراديات كباشي",8.25 ,12.50 
0,"Total THTJ21801 Circlip pliers 7"" زرادية كباشي",4.00 ,6.00 
0,"Total THTJ21802 Circlip pliers 7""  زرادية كباشي اعوج",4.00 ,6.00 
0,Total THT1K0311 3 Pcs pliers set طقم  زراديات عرض خاص,5.30 ,7.50 
0,TOTAL THT2K0301  3PCS PLIERS SET طقم زرادية+قطاعة+بوز,8.00 ,11.25 
0,Total THT1K0301 3pcs Pliers set طقم زرادية عادي + بوز + قطاعة,6.50 ,8.00 
0,"Total THTMN856 Mini flat nose pliers 4.5"" زرادية الكتروني مبسطة",1.65 ,2.80 
0,"Total THTMN156 Mini combination pliers 4.5"" زرادية الكتروني",1.65 ,2.80 
0,"Total THTMN356 Mini diagonal cutting pliers 4.5"" قطاعة الكتروني",1.65 ,2.80 
0,"Total THTMN256 Mini long nose pliers 4.5"" زرادية الكتروني بوز",1.65 ,2.80 
0,"Total THTMN456 Mini bent nose pliers 4.5"" زرادية الكتروني بوز اعوج",1.65 ,2.80 
0,"Total THTMN656 Mini round nose pliers 4.5"" زرادية الكترومي بوز مدور",1.65 ,2.80 
0,"Total THTMN756 Mini needle nose pliers 4.5"" زرادية الكتروني",1.65 ,2.80 
0,"Total THTMN556  Mini end cutting pliers 4.5"" قطاعة الكتروني",1.65 ,2.80 
0,"Total THT1K0511 6pcs mini pliers set 4.5"" طقم زراديات الكتروني",7.00 ,9.50 
0,"TOTAL THT110706P Combination pliers 7"" زرادية على كرت شفاف",2.40 ,3.25 
0,"TOTAL THT110806P Combination pliers 8"" زرادية على كرت شفاف",2.70 ,3.70 
0,"TOTAL THT130606P Diagonal cutting pliers 6"" قطاعة على كرت شفاف",2.15 ,3.00 
0,"TOTAL THT120606P long nose pliers 6"" زرادية بوز على كرت شفاف",2.15 ,3.00 
0,"TOTAL THT210606 Combination pliers 6"" زرادية وسط",2.55 ,3.50 
0,"TOTAL THT210706 Combination pliers 7"" زرادية وسط",2.95 ,3.75 
0,"TOTAL THT210806 Combination pliers 8"" زرادية وسط",3.20 ,4.15 
0,"Total THT210906S High leverage combination pliers 9.5"" زرادية ثقيلة",5.50 ,7.00 
0,"TOTAL THT230606 Diagonal cutting pliers 6"" قطاعة وسط",2.50 ,3.25 
0,"TOTAL THT230706  DIAGONAL CUTTING PLIER 7"" قطاعة",3.10 ,3.95 
0,"TOTAL THT220606 Long nose pliers 6"" زرادية بوز وسط",2.50 ,3.25 
0,"TOTAL THT220806 Long nose pliers 8"" زرادية بوز وسط",3.20 ,4.10 
0,"Total THT220806S High leverage long nose pliers 8"" زرادية بوز طويل",3.25 ,4.50 
0,"TOTAL THT24616 Bent nose pliers 6"" زرادية بوز اعوج وسط",2.50 ,3.25 
0,"TOTAL THT210706S High leverage combination pliers 7"" زرادية ثقيلة صناعي",3.30 ,4.50 
0,"TOTAL THT210806S High leverage combination pliers 8"" زرادية ثقيلة صناعي",3.60 ,4.50 
0,"TOTAL THT230706S High leverage diagonal cutting pliers 7"" قطاعة ثقيلة صناعي",3.60 ,4.50 
0,"TOTAL THT230606S  High leverage diagonal cutting pliers قطاعة ""6 ثقيلة صناعي",3.00 ,3.95 
0,"TOTAL THT220606S High Leverage Long Nose Pliers قطاعة بوز تقيلة ""6 صناعي",3.00 ,3.95 
0,"TOTAL THT160601 Wire Cutter 6""  قطاعة",3.00 ,4.10 
0,"TOTAL THT260702 End cutting pliers 6"" قطاعة طوبار",3.00 ,4.00 
0,"TOTAL Carpenter pliers 8"" كماشة نجارين",2.90 ,4.00 
0,"TOTAL THT28101 Carpenter pliers 10"" قطاعة طوبار طويل",3.10 ,3.75 
0,"TOTAL THT281006 Pump pliers 10"" زرادية فورد وسط",3.30 ,4.50 
0,"Total  THT281005   Pump pliers 10"" زرادية فورد ثقيل",3.85 ,5.65 
0,"Total THTJ381006 Pump pliers 10"" زرادية فورد سوبر اوتماتيك",6.40 ,9.00 
0,"TOTAL THT191003 Curved jaw locking plier 10"" زرادية كبس",2.90 ,3.85 
0,Total THT190703 Curved jaw locking plier  زرادية كبس 7انش,2.55 ,3.60 
0,"TOTAL THT191001 Curved jaw lock plier زرادية كبس ""10 ثقيل",4.40 ,6.20 
0,"TOTAL THT191005 straight jaw lock plier زرادية كبس ""10 ثقيل بوز اعوج",4.40 ,6.20 
0,"TOTAL THT19902 long nose lock plier زرادية كبس ""9 ثقيل بوز",3.50 ,5.00 
0,"TOTAL THT1930701 Seal Plier 7"" ختامة مواسير نحاس",3.05 ,4.15 
0,"TOTAL THT1921001 Plier 10"" زرادية كبس للحام",6.25 ,9.00 
0,Total THT111113  C-clamp locking plier زرادية كبس,4.75 ,6.75 
0,"Total THT1921003 Welding Plier 10"" زرادية كبس للحام",6.25 ,9.00 
0,"TOTAL THT1941001 Chain Clamp Locking Plier زرادية فلتر كبس 10""",6.25 ,9.00 
0,"Total THTGP246 Two Jaws Puller 4"" بريصة 2 اصبع",7.50 ,11.00 
0,"Total THTGP266 Two Jaws Puller 6"" بريصة 2 اصبع",14.00 ,20.00 
0,"Three Jaws Puller بريصة 3 اصابع ""3 صناعي ثقيل جدا",7.70 ,11.80 
0,"TOTAL THTGP346  Three Jaws Puller 4"" 3Jaws بريصة 4"" 3 اصابع صناعي ثقيل جدا",9.35 ,14.00 
0,"TOTAL THTGP366 Three Jaws Puller 6"" 3Jaws بريصة 6"" 3 اصابع صناعي ثقيل جدا",17.60 ,28.00 
0,TOTAL THSCRS822251  Kitchen scissors مقص مطبخ,3.05 ,4.25 
0,Total THSCRS812001 مقص ورق 8.5 انش,2.75 ,3.95 
0,"TOTAL THT1155871  Electrician's scissors 5.5"" مقص الكتروني",1.95 ,2.80 
0,"Total THT117871 Electrician's Scissors 7"" مقص الكترونيات",2.55 ,3.70 
0,"TOTAL THT118871 Electrician's Scissors 8"" مقص الكتروني",2.75 ,3.95 
0,TOTAL THT15606 Wire stripper 175*85mm عراية اسلاك,4.85 ,6.50 
0,"TOTAL THT1591 Wire stripper 9"" عراية اسلاك",3.75 ,5.00 
0,TOTAL THT25616 WIRE STRIPPING PLIER 160mm عراية اسلاك,2.85 ,3.95 
0,"Total THT15851 Wire stripper 8.5"" عراية اسلاك",3.60 ,5.00 
0,"TOTAL THT15101  WIRE STRIPPER 250mm عراية اسلاك 10"" مبسطه + مكبس راسيات",4.40 ,5.65 
0,"Total THCPL1506 Ratchet crimping plier مكبس راسيات اسلاك 8-20 ملم 9""",6.50 ,9.50 
0,Total THCPJ0506 Ratchet crimping plier 0.5-6mm² مكبس راسيات,7.00 ,12.00 
0,Total THCPG2510 Ratchet crimping plier 0.25-10mm مكبس راسيات,8.70 ,12.00 
0,Total THT152429 Intelligent Voltage-Detecting Stripper عراية اسلاك اتوماتيك جانبي مع مكيس راسيات,11.50 ,14.00 
0,Total THT15246 Automatic wire stripper عراية اسلاك اتوماتيك,7.25 ,10.00 
0,Total TMPC4468P Modular Plug Crimper 8” عراية مع مكبس راسيات,4.00 ,7.00 
0,Total THT51882 Cable Stripping Knife عراية اسلاك سكين,2.65 ,3.95 
0,Total THT51881 Cable Stripping Knife سكين كيبل مستقيم,2.65 ,3.95 
0,"TOTAL THT32105 Hand riveter 10.5"" فرد تباشيم صناعي",4.40 ,6.20 
0,TOTAL THT32104 Hand riveter فرد تباشيم خفيف,2.75 ,3.85 
0,"Total THT32106 360°Swivel head-hand Riveter 10.5"" فرد تباشيم متحرك 360 درجة صناعي",6.50 ,8.50 
0,"Total THT32081 Hand riveter 8"" فرد تباشيم ثقيل صناعي",7.00 ,10.00 
0,"Total THT32131 Hand riveter 13"" فرد تباشيم دراعين",8.00 ,12.00 
